Primary Key,Order No_x,Segment Number_x,Order Date,Manufacturer,Model,Product Category,Model Year,Serial Number,Meter 1 Reading,Complaint,Cause,Correction,Failure Condition - Failure Component,Fix Condition - Fix Component,Order No_y,Segment Number_y,Coverage,Qty,Part Manufacturer,Part Number,Part Description,Revenue,Cost,Invoice Date,Actual Hours,Segment Total $
SO0060612-1,SO0060612,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,Completed 2-27-24,Unknown,Not Provided,Stuck - Sensor,Home Sensor Harness - Repaired,SO0060612,1.0,Not Available,2.0,PANJEO,M200CPG45                    BANJO,FLANGED 45 2,20.3599,8.9399,2024-02-28,60.8192,7722.6398$
SO0060612-2,SO0060612,2,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,Completed 2-27-24,Unknown,Not Provided,Leak - Fitting,"O Ring - Replaced, Hydraulic Line - Reinstalled",SO0060612,2.0,Not Available,0.0,ELDE,500512230                    ELDON,1-1/2EPDM SPRAY,0.0,0.0,2024-02-28,60.8192,7722.6398$
SO0060630-1,SO0060630,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,Completed 2-27-24,Unknown,Not Provided,Not Spraying - Nozzle,"Coil - Replaced, System - Recalibrated",SO0060630,1.0,Not Available,1.0,BAID,41592-00                     WILGER,BOOM TUBE CLAMP,4.11,2.5899,2024-02-28,60.8192,7722.6398$
SO0060726-1,SO0060726,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,COMPLETED 2-23-24,Unknown,Not Provided,Hit - Shield,"Shield - Replaced, Spinner Disc - Replaced",SO0060726,1.0,Not Available,20.0,ELDE,500512230                    ELDON,1-1/2EPDM SPRAY,108.6,65.2,2024-02-26,56.54879999999999,10101.45$
SO0060728-1,SO0060728,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-29-2024,Unknown,Not Provided,Not Mentioned - Boom,No Component Mentioned - No Component Mentioned,SO0060728,1.0,Not Available,1.0,VELF,TM4819610                    TRACTO,FLOORMAT 4450,250.0,139.87,2024-03-01,0.45,306.25$
SO0060728-3,SO0060728,3,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,"Not Folding - Boom, Protruded - Boom",No Component Mentioned - No Component Mentioned,SO0060728,3.0,Not Available,4.0,PASE,86980515                     CASE,NUT  LOCK,11.8,5.94,2024-02-28,3.33,2470.6497$
SO0060728-4,SO0060728,4,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Leak - Boom,"Rod Pin - Removed, Line - Removed, Line - Sealed",SO0060728,4.0,Not Available,4.0,PASE,48088113                     CASE,LAMP  WORK,1112.7998,765.76,2024-02-28,3.33,2470.6497$
SO0060728-5,SO0060728,5,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Broken - Breakaway,"Deflector - Removed, Retainer - Removed, Mount Pin - Ran, Breakaway - Removed, Mount Pin - Installed, Deflector - Installed",SO0060728,5.0,Not Available,3.0,PASE,48136137                     CASE,LENS,64.5,39.96,2024-02-28,3.33,2470.6497$
SO0060739-1,SO0060739,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0060739,1.0,Not Available,4.0,PASE,86980412                     CASE,BOLT,62.8,31.37,2024-02-28,3.33,2470.6497$
SO0060747-1,SO0060747,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Error Code - Viper,No Component Mentioned - Installed,SO0060747,1.0,Not Available,8.0,PASE,87529312                     CASE,WASHER,16.3999,7.49,2024-02-28,3.33,2470.6497$
SO0060747-2,SO0060747,2,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mounted - Camera,Camera - Installed,SO0060747,2.0,Not Available,8.0,PASE,87529316                     CASE,WASHER,8.8,5.7,2024-02-28,3.33,2470.6497$
SO0060747-3,SO0060747,3,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,Bin Extension - Installed,SO0060747,3.0,Not Available,2.0,PASE,87620862                     CASE,BACKER 2.5 IN TUBE,28.5,14.38,2024-02-28,3.33,2470.6497$
SO0060747-4,SO0060747,4,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,"Roll Tarp - Installed, Wire - Installed",SO0060747,4.0,Not Available,1.0,PASE,90416561                     CASE,MOUNT,125.45,74.82,2024-02-28,3.33,2470.6497$
SO0060747-5,SO0060747,5,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,"Sensor - Installed, Wire Harness - Installed",SO0060747,5.0,Not Available,1.0,PASE,90416563                     CASE,MOUNT,125.45,74.82,2024-02-28,3.33,2470.6497$
SO0060756-1,SO0060756,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0060756,1.0,Not Available,2.0,PASE,90419042                     CASE,LAMP,425.6,253.8199,2024-02-28,3.33,2470.6497$
SO0060765-1,SO0060765,1,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,"Not Seated - Boom, Not Achieving - Boom","Strut Bolt - Replaced, Cradle - Swapped",SO0060765,1.0,Not Available,2.0,PASE,90452591                     CASE,MOUNT,41.5,24.74,2024-02-28,3.33,2470.6497$
SO0060765-3,SO0060765,3,2024-02-19,PASEIH,9861,SPRAYS,2024,JFGYS435KRT058433,0.0,completed on 2-27-24,Unknown,Not Provided,Not Mentioned - Not Mentioned,No Component Mentioned - No Component Mentioned,SO0060765,3.0,Not Available,8.0,PASE,86980384                     CASE,BOLT,30.8,14.16,2024-02-28,3.33,2470.6497$
SO0060812-1,SO0060812,1,2024-02-19,CHR,PENT 950,SPRAYS,2020,FA2006378,2054.0,FUEL CODE 5585,"Fuel pump head had sticky plungers, check valves in the fuel pump head may be damaged as well due to plungers not to rebound.","The machine was on February 14, 2024 with the fuel code 5585 in the Hutch workshop. First I checked the data read from the machine and found that the fuel distribution pressure measurements apparently stuck at higher pressure than the actual value stuck fuel distributor",Not Installed - Camera,No Component Mentioned - No Component Mentioned,SO0060812,1.0,Not Available,30.0,CLOVER,0999                         HUTCHC,DIESEL FUEL,94.5,99.9,2024-03-28,16.1999,3282.6$
SO0060823-1,SO0060823,1,2024-02-19,CHR,PENT 950,SPRAYS,2020,FA2006378,2054.0,FUEL CODE 5585,"Fuel pump head had sticky plungers, check valves in the fuel pump head may be damaged as well due to plungers not to rebound.","The machine was on February 14, 2024 with the fuel code 5585 in the Hutch workshop. First I checked the data read from the machine and found that the fuel distribution pressure measurements apparently stuck at higher pressure than the actual value stuck fuel distributor",Not Starting - Machine,TCM Module - Installed,SO0060823,1.0,Not Available,0.0,DUMMY,4928538                      CUM,GASKET FUEL PUMP,0.0,0.0,2024-03-28,16.1999,3282.6$
SO0060826-1,SO0060826,1,2024-02-19,CHR,PENT 950,SPRAYS,2020,FA2006378,2054.0,FUEL CODE 5585,"Fuel pump head had sticky plungers, check valves in the fuel pump head may be damaged as well due to plungers not to rebound.","The machine was on February 14, 2024 with the fuel code 5585 in the Hutch workshop. First I checked the data read from the machine and found that the fuel distribution pressure measurements apparently stuck at higher pressure than the actual value stuck fuel distributor",Incorrect Reading - Fuel Tank,"No Component Mentioned - Replaced, No Component Mentioned - Configured, No Component Mentioned - Setting Up, No Component Mentioned - Tested",SO0060826,1.0,Not Available,0.0,DUMMY,4010636                      CUM,SEAL MISC FUEL PUMP,0.0,0.0,2024-03-28,16.1999,3282.6$
SO0060872-1,SO0060872,1,2024-02-19,CHR,PENT 950,SPRAYS,2020,FA2006378,2054.0,FUEL CODE 5585,"Fuel pump head had sticky plungers, check valves in the fuel pump head may be damaged as well due to plungers not to rebound.","The machine was on February 14, 2024 with the fuel code 5585 in the Hutch workshop. First I checked the data read from the machine and found that the fuel distribution pressure measurements apparently stuck at higher pressure than the actual value stuck fuel distributor",Control Issue - Venturi,No Component Mentioned - No Component Mentioned,SO0060872,1.0,Not Available,1.0,REFEL,4954314RX                    PETERB,"HEAD,FUEL PUMP",1120.6,1120.6,2024-03-28,16.1999,3282.6$
SO0060876-1,SO0060876,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Repair coap wheel concern,Unknown,"The launched machine ran with the coap wheels, tried a new speed sensor on both sides and was not lucky. The tension on the sensors was checked, everything was fine. Then I used a test node to try to slow down the Gandys who are still open. The main controller style and the coil have been replaced and the function of C was checked",Oil Leak - Engine,Feed Line - Removed,SO0060876,1.0,Not Available,1.0,PASE,87267935                     CASE,COIL,222.0,125.21,2024-03-29,9.349799999999998,2970.97$
SO0060886-1,SO0060886,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Repair coap wheel concern,Unknown,"The launched machine ran with the coap wheels, tried a new speed sensor on both sides and was not lucky. The tension on the sensors was checked, everything was fine. Then I used a test node to try to slow down the Gandys who are still open. The main controller style and the coil have been replaced and the function of C was checked",Inoperative - Suspension,Tank - Drained,SO0060886,1.0,Not Available,1.0,PASE,87270622                     CASE,"VALVE,HYDRAULIC",990.0,614.57,2024-03-29,9.349799999999998,2970.97$
SO0060886-2,SO0060886,2,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Ordered Slip mats for walkway to be installed,Unknown,SEG?- Install new slip mat on the catwalk.      Drill the old rivets out of the old slip mat and remove them. Remove old residues from the previous slip mat. Place a new slip mat on the catwalk. Select the holes to be bored for rivets in the mat. Start at one end and pull back a bit,Leak - Belt,"Mount Plate - Installed, Flange - Installed, Motor - Installed, Fitting - Installed, Hose - Installed",SO0060886,2.0,Not Available,1.0,PASE,344359A1                     CASE,MAT,31.0,19.3799,2024-03-29,5.6299,1479.88$
SO0060886-3,SO0060886,3,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Ordered Slip mats for walkway to be installed,Unknown,SEG?- Install new slip mat on the catwalk.      Drill the old rivets out of the old slip mat and remove them. Remove old residues from the previous slip mat. Place a new slip mat on the catwalk. Select the holes to be bored for rivets in the mat. Start at one end and pull back a bit,Not Turning - Auger,"Auger - Installed, Bearing - Installed, Chain - Installed, Sprocket - Installed, Key - Installed",SO0060886,3.0,Not Available,1.0,PASE,344360A1                     CASE,MAT,280.0,182.0,2024-03-29,5.6299,1479.88$
SO0060904-1,SO0060904,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Boom breakaway bumper needs repaired,Unknown,"Section 3 - remedy with forklift. Remove the clips from the tear -off pen and try to strike out the pen with a hammer. PIN was a little jammed. Spray with lead beam agents, drive out with a compressed air hammer and remove the old tearable bumper. Clean the pen holes",Incorrect Reading - Fan,"Sensor - Removed, Sensor - Installed",SO0060904,1.0,Not Available,2.0,PASE,BN25232                      CASE,BUMPER,67.0,33.78,2024-03-29,4.5,1078.1$
SO0060911-1,SO0060911,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Boom breakaway bumper needs repaired,Unknown,"Section 3 - remedy with forklift. Remove the clips from the tear -off pen and try to strike out the pen with a hammer. PIN was a little jammed. Spray with lead beam agents, drive out with a compressed air hammer and remove the old tearable bumper. Clean the pen holes",Error Code - Machine,No Component Mentioned - No Component Mentioned,SO0060911,1.0,Not Available,2.0,PASE,BN52336                      CASE,CLIP,14.7,8.96,2024-03-29,4.5,1078.1$
SO0060917-1,SO0060917,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Boom breakaway bumper needs repaired,Unknown,"Section 3 - remedy with forklift. Remove the clips from the tear -off pen and try to strike out the pen with a hammer. PIN was a little jammed. Spray with lead beam agents, drive out with a compressed air hammer and remove the old tearable bumper. Clean the pen holes",Melted - Switch,"Harness - Installed, Four Wheel Drive Switch Harness - Reconnected",SO0060917,1.0,Not Available,1.0,PASE,BN69467                      CASE,STOP,92.4,48.7,2024-03-29,4.5,1078.1$
SO0060924-1,SO0060924,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Boom breakaway bumper needs repaired,Unknown,"Section 3 - remedy with forklift. Remove the clips from the tear -off pen and try to strike out the pen with a hammer. PIN was a little jammed. Spray with lead beam agents, drive out with a compressed air hammer and remove the old tearable bumper. Clean the pen holes",Alarmed - No Component Mentioned,No Component Mentioned - No Component Mentioned,SO0060924,1.0,Not Available,1.0,PASE,BN69745                      CASE,PIN,116.5,57.03,2024-03-29,4.5,1078.1$
SO0060949-1,SO0060949,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,Full tank of Fuel and 10 Gals of Def,Unknown,"Installed 85 gallons fuel and 10 gallons def. After that, photos were taken for the sales team",Loose - Gasket,"Rear Drive Shaft - Removed, Transmission Oil Hose - Drained, Left Cover - Removed, Rear Cover - Removed, Gasket - Cleaned, Gasket - Replaced",SO0060949,1.0,Not Available,10.0,PASE,R32555                       CASE,BULK DEF REFILL,36.1,19.1999,2024-03-29,1.85,400.0399$
SO0060980-3,SO0060980,3,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,OIL LEAK,Leaking coolant hose,"Customer complaint: oil leak, diagnosed as a frost protection medium on the coolant hose, which leads to resistance. After consulting the customer, the device must be returned with parts for repair. JJS 2-16-24Hat machine found that the frost protection has burned up, must come back with parts on Monday",Leak - Auxiliary Transmission,"Seal - Replaced, Yoke - Installed, Drive Shaft - Installed",SO0060980,3.0,Not Available,2.0,PASE,73344317                     CASE,85W140 GEARLUBE 5 GAL,280.0,207.02,2024-03-29,7.9099,1664.25$
SO0060999-1,SO0060999,1,2024-02-19,PASEIH,6780,FLOATE,2019,JFGYF44BTJT048253,2662.0,T/S Transmission,Unknown,"Previous comments on the Excel table on Monday, February 19, 2024. It was recommended to pull out and check the rear differential. Leave the rear differential, started on the left, hub screws marked and removed, hub drained, hub and axis pulled out and visually checked, nothing seen",Hydraulic Issue - Sensor,Oil Temperature Sensor - Replaced,,,,,,,,,,,,
SO0060999-2,SO0060999,2,2024-02-19,PASEIH,9991,SPRAYS,0,JFGYCC89CPT057043,218.0,Hyd oil leaking from Hydraulic Block under the machine,Loose Blank Plug Fitting  (BN60479),"2.19.24-arrived at the machine, inspected and found that oil leaves from the drive pressure distributor, cleaned area and found that an empty plug fitting lots and an O-ring seal are pressed out, plug-in fitting removed, new O- Ring poetry (167268) tested and tested and plug back together.","Rate Issue - Machine, Chain Issue - Machine, Faulty - Bin","Rear Sensor - Replaced, Rear Sensor - Recalibrated, Valve - Swapped",,,,,,,,,,,,
